Date,Nifty
2025-03-26,-0.7681079328545448
2025-03-27,0.4474827877002596
2025-03-28,-0.30773044101545244
2025-04-01,-1.5036571865236992
2025-04-02,0.7193842458686373
2025-04-03,-0.35251486188494496
2025-04-04,-1.4866619775066536
2025-04-07,-3.2432546283055363
2025-04-08,1.6887318902814252
2025-04-09,-0.6065856008070525
2025-04-11,1.9170387409190415
2025-04-15,2.190239778210845
2025-04-16,0.4657316201027051
2025-04-17,1.7683476937954135
2025-04-21,1.1483498464016417
2025-04-22,0.17284255654137493
2025-04-23,0.6690840652122221
2025-04-24,-0.33807460922566923
2025-04-25,-0.855166336268387
2025-04-28,1.2028211882747275
2025-04-29,0.03061930965739812
2025-04-30,-0.007191007773188485
2025-05-02,0.05136803511647248
2025-05-05,0.4700890697612925
